,state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,alpha,decay,eta,gamma_threshold,minimum_probability,num_topics,offset,loss,status
40,2,40,,"{'loss': 1.6278075835644907, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [40], 'decay': [40], 'eta': [40], 'gamma_threshold': [40], 'minimum_probability': [40], 'num_topics': [40], 'offset': [40]}, 'vals': {'alpha': [13], 'decay': [7], 'eta': [0], 'gamma_threshold': [1], 'minimum_probability': [7], 'num_topics': [9.0], 'offset': [2]}}",,,0,2021-05-03 21:01:27.273,2021-05-03 21:01:54.415,0.0001,0.51,,0.01,0.0001,9.0,16,1.6278075835644907,ok
41,2,41,,"{'loss': 2.1727397835685234, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [41], 'decay': [41], 'eta': [41], 'gamma_threshold': [41], 'minimum_probability': [41], 'num_topics': [41], 'offset': [41]}, 'vals': {'alpha': [7], 'decay': [1], 'eta': [0], 'gamma_threshold': [12], 'minimum_probability': [0], 'num_topics': [11.0], 'offset': [3]}}",,,0,2021-05-03 21:01:54.425,2021-05-03 21:02:24.642,0.04,0.95,,1e-05,0.1,11.0,64,2.1727397835685234,ok
42,2,42,,"{'loss': 2.612632800773115, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [42], 'decay': [42], 'eta': [42], 'gamma_threshold': [42], 'minimum_probability': [42], 'num_topics': [42], 'offset': [42]}, 'vals': {'alpha': [4], 'decay': [2], 'eta': [0], 'gamma_threshold': [11], 'minimum_probability': [2], 'num_topics': [8.0], 'offset': [3]}}",,,0,2021-05-03 21:02:24.652,2021-05-03 21:02:55.697,0.1,0.9,,5e-05,0.02,8.0,64,2.612632800773115,ok
43,2,43,,"{'loss': 2.6836139678295448, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [43], 'decay': [43], 'eta': [43], 'gamma_threshold': [43], 'minimum_probability': [43], 'num_topics': [43], 'offset': [43]}, 'vals': {'alpha': [12], 'decay': [4], 'eta': [0], 'gamma_threshold': [10], 'minimum_probability': [7], 'num_topics': [13.0], 'offset': [4]}}",,,0,2021-05-03 21:02:55.707,2021-05-03 21:03:28.171,0.0005,0.7,,0.0001,0.0001,13.0,256,2.6836139678295448,ok
44,2,44,,"{'loss': 1.8885335312309275, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [44], 'decay': [44], 'eta': [44], 'gamma_threshold': [44], 'minimum_probability': [44], 'num_topics': [44], 'offset': [44]}, 'vals': {'alpha': [2], 'decay': [0], 'eta': [0], 'gamma_threshold': [4], 'minimum_probability': [3], 'num_topics': [12.0], 'offset': [0]}}",,,0,2021-05-03 21:03:28.182,2021-05-03 21:04:00.937,0.3,0.99,,0.002,0.01,12.0,1,1.8885335312309275,ok
45,2,45,,"{'loss': 2.473168738961986, 'status': 'ok'}","{'tid': 45, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [45], 'decay': [45], 'eta': [45], 'gamma_threshold': [45], 'minimum_probability': [45], 'num_topics': [45], 'offset': [45]}, 'vals': {'alpha': [12], 'decay': [7], 'eta': [0], 'gamma_threshold': [7], 'minimum_probability': [5], 'num_topics': [9.0], 'offset': [5]}}",,,0,2021-05-03 21:04:00.947,2021-05-03 21:04:33.057,0.0005,0.51,,0.0006,0.001,9.0,1024,2.473168738961986,ok
46,2,46,,"{'loss': 1.7432061353028172, 'status': 'ok'}","{'tid': 46, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [46], 'decay': [46], 'eta': [46], 'gamma_threshold': [46], 'minimum_probability': [46], 'num_topics': [46], 'offset': [46]}, 'vals': {'alpha': [9], 'decay': [3], 'eta': [0], 'gamma_threshold': [4], 'minimum_probability': [4], 'num_topics': [10.0], 'offset': [1]}}",,,0,2021-05-03 21:04:33.066,2021-05-03 21:05:05.094,0.01,0.8,,0.002,0.005,10.0,4,1.7432061353028172,ok
47,2,47,,"{'loss': 2.1970987788027356, 'status': 'ok'}","{'tid': 47, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [47], 'decay': [47], 'eta': [47], 'gamma_threshold': [47], 'minimum_probability': [47], 'num_topics': [47], 'offset': [47]}, 'vals': {'alpha': [6], 'decay': [7], 'eta': [0], 'gamma_threshold': [0], 'minimum_probability': [0], 'num_topics': [14.0], 'offset': [2]}}",,,0,2021-05-03 21:05:05.105,2021-05-03 21:05:29.951,0.06,0.51,,0.02,0.1,14.0,16,2.1970987788027356,ok
48,2,48,,"{'loss': 1.8251016812371688, 'status': 'ok'}","{'tid': 48, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [48], 'decay': [48], 'eta': [48], 'gamma_threshold': [48], 'minimum_probability': [48], 'num_topics': [48], 'offset': [48]}, 'vals': {'alpha': [11], 'decay': [8], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [7], 'num_topics': [11.0], 'offset': [3]}}",,,0,2021-05-03 21:05:29.962,2021-05-03 21:06:03.137,0.001,0.50001,auto,0.001,0.0001,11.0,64,1.8251016812371688,ok
49,2,49,,"{'loss': 1.6301682142028528, 'status': 'ok'}","{'tid': 49, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [49], 'decay': [49], 'eta': [49], 'gamma_threshold': [49], 'minimum_probability': [49], 'num_topics': [49], 'offset': [49]}, 'vals': {'alpha': [5], 'decay': [5], 'eta': [0], 'gamma_threshold': [6], 'minimum_probability': [2], 'num_topics': [8.0], 'offset': [0]}}",,,0,2021-05-03 21:06:03.148,2021-05-03 21:06:34.612,0.08,0.6,,0.0008,0.02,8.0,1,1.6301682142028528,ok
